16.04.12 11:56:59.176 I> Main|6084 --------------------------------------------------
16.04.12 11:58:30.804 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => DIRECTION Тип параметра => ptInput Тип данных => ftSmallint Значение => 0
16.04.12 11:58:30.804 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => OPERATOR_ID Тип параметра => ptInput Тип данных => ftString Значение => 9C25EFB95C99AC734EFD128CF42502C0
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => FIRM_ID Тип параметра => ptInput Тип данных => ftString Значение => C49DF004D660BBAF434839044848F5B8
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CREATOR_ID Тип параметра => ptInput Тип данных => ftString Значение => AFC88D99BDB9B49D44F617EE9B0A74F0
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => DATE_CREATE Тип параметра => ptInput Тип данных => ftDateTime Значение => 16.04.2012 11:58:28
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_ID Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_PHONE Тип параметра => ptInput Тип данных => ftString Значение => 2904021
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_DIVERSION Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => ACCEPTOR_ID Тип параметра => ptInput Тип данных => ftString Значение => 0C934C30E11781634DFB42D318764A94
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => ACCEPTOR_PHONE Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => DATE_FOUND Тип параметра => ptInput Тип данных => ftDateTime Значение => 16.04.2012 11:58:29
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => DATE_BEGIN Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => DATE_END Тип параметра => ptInput Тип данных => ftDateTime Значение => 16.04.2012 11:58:31
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => TYPE_END Тип параметра => ptInput Тип данных => ftSmallint Значение => 4
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_AUDIO Тип параметра => ptInput Тип данных => ftString Значение => RIFFW
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => ACCEPTOR_AUDIO Тип параметра => ptInput Тип данных => ftString Значение => RIFFfL
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => IN_CHANNEL Тип параметра => ptInput Тип данных => ftString Значение => CallServerChannelSip2231003
16.04.12 11:58:30.805 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => OUT_CHANNEL Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:58:30.809 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Процедура выполнена успешно.
16.04.12 11:58:30.809 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало обновления сессии ...
16.04.12 11:58:30.811 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос обновления сессии => UPDATE SESSIONS SET DATE_CHANGE=CURRENT_TIMESTAMP, QUERY_TEXT=:QUERY_TEXT, DURATION=:DURATION WHERE SESSION_ID='643537622A4A8C1B447B54D28B6FABA4'
16.04.12 11:58:30.814 I> SipReceive|3248 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Сессия обновлена успешно.
16.04.12 11:58:30.814 I> SipReceive|3248 [DefaultCallServer] Отключение ...
16.04.12 11:58:30.879 E> CallServerEventListen|5384 [ExceptNotifier] Exception=EIdSocketError: Socket Error # 10004
Interrupted system call.
16.04.12 11:58:30.886 I> CallServerEventListen|5384 [ExceptNotifier] IdStackBSDBase.TIdStackBSDBase.RaiseSocketError (Line 518 "IdStackBSDBase.pas" omnet.bpl)
16.04.12 11:58:30.886 I> CallServerEventListen|5384 [ExceptNotifier] JclHookExcept.HookedRaiseException (Line 349 "objects.bpl\Jcl\JclHookExcept.pas" objects.bpl)
16.04.12 11:58:30.886 I> CallServerEventListen|5384 [ExceptNotifier] IdStackBSDBase.TIdStackBSDBase.RaiseSocketError (Line 518 "IdStackBSDBase.pas" omnet.bpl)
16.04.12 11:58:30.886 I> CallServerEventListen|5384 [ExceptNotifier] IdStackBSDBase.TIdStackBSDBase.RaiseLastSocketError (Line 436 "IdStackBSDBase.pas" omnet.bpl)
16.04.12 11:58:30.886 I> CallServerEventListen|5384 [ExceptNotifier] IdStackBSDBase.TIdStackBSDBase.CheckForSocketError (Line 442 "IdStackBSDBase.pas" omnet.bpl)
16.04.12 11:58:30.886 I> CallServerEventListen|5384 [ExceptNotifier] IdStackBSDBase.TIdStackBSDBase.ReceiveFrom (Line 609 "IdStackBSDBase.pas" omnet.bpl)
16.04.12 11:58:30.886 I> CallServerEventListen|5384 [ExceptNotifier] IdUDPServer.TIdUDPListenerThread.Run (Line 338 "omnet.bpl\Indy\Core\IdUDPServer.pas" omnet.bpl)
16.04.12 11:58:30.886 I> CallServerEventListen|5384 [ExceptNotifier] IdThread.TIdThread.Execute (Line 362 "IdThread.pas" omnet.bpl)
16.04.12 11:58:30.886 I> CallServerEventListen|5384 [ExceptNotifier] IdThread.TIdThread.Execute (Line 385 "IdThread.pas" omnet.bpl)
16.04.12 11:58:30.886 I> CallServerEventListen|5384 [ExceptNotifier] IdThread.TIdThread.Execute (Line 392 "IdThread.pas" omnet.bpl)
16.04.12 11:58:30.886 I> CallServerEventListen|5384 [ExceptNotifier] IdThread.TIdThread.Execute (Line 396 "IdThread.pas" omnet.bpl)
16.04.12 11:58:30.906 E> CallServerEventListen|5384 [DefaultCallServerHandlerEvent] Socket Error # 10004
Interrupted system call.
16.04.12 11:58:32.779 I> SipKeepAlive|1332 [Rostel2CallServerHandlerSip] Отправлены данные на 195.112.242.242:5060 => #0D#0A#0D#0A
16.04.12 11:58:41.922 I> SipReceive|5860 [Rostel2CallServerHandlerSip] Получены данные от 195.112.242.242:5060 => INVITE sip:2231003@192.168.1.3:11000 SIP/2.0
Via: SIP/2.0/UDP 195.112.242.242:5060;branch=z9hG4bK6mgqqg109gthsgknp541.1
Accept: application/sdp
Allow: INVITE,ACK,CANCEL,BYE,INFO,PRACK,UPDATE,OPTIONS,REGISTER,REFER,SUBSCRIBE
Call-ID: SDjssid01-613f86795202e2e4506e51f6a96799e3-a86o3f0
Contact: "2904021" <sip:2904021@195.112.242.242:5060;user=phone;transport=udp>
CSeq: 144 INVITE
Expires: 3600
From: "2904021" <sip:2904021@195.112.242.242:5060;user=phone;cpc=ordinary>;tag=SDjssid01-bwj3bqf115
To: "2231003" <sip:2231003@195.112.242.242:5060>
Organization: IskraTel
Supported: 100rel
User-Agent: SI3000
Max-Forwards: 69
Subject: Call from SI3000
P-Asserted-Identity: "2904021" <sip:2904021@10.25.60.4:5060;user=phone>
Privacy: none
Content-Length: 239
Content-Type: application/sdp
Content-Disposition: session;handling=required

v=0
o=- 3626562 8634027 IN IP4 195.112.242.242
s=-
c=IN IP4 195.112.242.242
b=AS:64
t=0 0
m=audio 16060 RTP/AVP 8 0 18
a=rtpmap:8 PCMA/8000
a=rtpmap:0 PCMU/8000
a=rtpmap:18 G729/8000
a=fmtp:18 annexb=yes
a=ptime:20
a=sendrecv
16.04.12 11:58:41.926 I> SipReceive|5860 [Rostel2CallServerHandlerSip] Отправлены данные на 195.112.242.242:5060 => SIP/2.0 100 Trying
Via: SIP/2.0/UDP 195.112.242.242:5060;rport;branch=z9hG4bK6mgqqg109gthsgknp541.1
From: "2904021" <sip:2904021@195.112.242.242:5060;user=phone;cpc=ordinary>;tag=SDjssid01-bwj3bqf115
To: "2231003" <sip:2231003@195.112.242.242:5060>;tag=3020ADED
Call-ID: SDjssid01-613f86795202e2e4506e51f6a96799e3-a86o3f0
CSeq: 144 INVITE
Content-Length: 0
16.04.12 11:58:41.926 I> SipReceive|5860 [Rostel2CallServerHandlerSip] Отправлены данные на 195.112.242.242:5060 => SIP/2.0 180 Ringing
Via: SIP/2.0/UDP 195.112.242.242:5060;rport;branch=z9hG4bK6mgqqg109gthsgknp541.1
From: "2904021" <sip:2904021@195.112.242.242:5060;user=phone;cpc=ordinary>;tag=SDjssid01-bwj3bqf115
Call-ID: SDjssid01-613f86795202e2e4506e51f6a96799e3-a86o3f0
CSeq: 144 INVITE
To: "2231003" <sip:2231003@195.112.242.242:5060>;tag=3020ADED
Content-Length: 0
16.04.12 11:58:41.926 I> SipReceive|5860 [DefaultCallServer] CallServerChannelSip2231003 | lcwIncomingExternal: Начало проверки (входящий вызов) ...
16.04.12 11:58:41.934 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало выполнения процедуры ...
16.04.12 11:58:41.934 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Имя процедуры => INCOMING_CALL_CHECK
16.04.12 11:58:41.937 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_PHONE Тип параметра => ptInput Тип данных => uftVarchar Значение => 2904021
16.04.12 11:58:41.937 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_DIVERSION Тип параметра => ptInput Тип данных => uftVarchar Значение => NULL
16.04.12 11:58:41.937 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CHANNEL Тип параметра => ptInput Тип данных => uftVarchar Значение => CallServerChannelSip2231003
16.04.12 11:58:41.937 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметры заданы. Запуск процедуры ...
16.04.12 11:58:42.210 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_PHONE Тип параметра => ptInput Тип данных => ftString Значение => 2904021
16.04.12 11:58:42.210 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_DIVERSION Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:58:42.210 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CHANNEL Тип параметра => ptInput Тип данных => ftString Значение => CallServerChannelSip2231003
16.04.12 11:58:42.210 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => ACCOUNT_ID Тип параметра => ptOutput Тип данных => ftUnknown Значение => NULL
16.04.12 11:58:42.210 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => NAME Тип параметра => ptOutput Тип данных => ftUnknown Значение => NULL
16.04.12 11:58:42.210 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => PATRONYMIC Тип параметра => ptOutput Тип данных => ftUnknown Значение => NULL
16.04.12 11:58:42.210 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => PHONE Тип параметра => ptOutput Тип данных => ftString Значение => 2904021
16.04.12 11:58:42.210 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => OPERATOR_ID Тип параметра => ptOutput Тип данных => ftString Значение => 9C25EFB95C99AC734EFD128CF42502C0
16.04.12 11:58:42.210 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => FIRM_ID Тип параметра => ptOutput Тип данных => ftString Значение => C49DF004D660BBAF434839044848F5B8
16.04.12 11:58:42.210 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => SCENARIO_NAME Тип параметра => ptOutput Тип данных => ftString Значение => 2777787
16.04.12 11:58:42.210 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CHECKED Тип параметра => ptOutput Тип данных => ftInteger Значение => 1
16.04.12 11:58:42.211 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Процедура выполнена успешно.
16.04.12 11:58:42.211 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало обновления сессии ...
16.04.12 11:58:42.212 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос обновления сессии => UPDATE SESSIONS SET DATE_CHANGE=CURRENT_TIMESTAMP, QUERY_TEXT=:QUERY_TEXT, DURATION=:DURATION WHERE SESSION_ID='643537622A4A8C1B447B54D28B6FABA4'
16.04.12 11:58:42.214 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Сессия обновлена успешно.
16.04.12 11:58:42.223 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало выполнения процедуры ...
16.04.12 11:58:42.223 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Имя процедуры => I_CALL
16.04.12 11:58:42.225 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALL_ID Тип параметра => ptInput Тип данных => uftVarchar Значение => 81B60645F48AA3DC451FCDE553FE476C
16.04.12 11:58:42.225 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => LINE_ID Тип параметра => ptInput Тип данных => uftVarchar Значение => 085D292D9261B27C45D2BC4A7D80DCD9
16.04.12 11:58:42.225 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => DIRECTION Тип параметра => ptInput Тип данных => uftInteger Значение => 0
16.04.12 11:58:42.225 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => OPERATOR_ID Тип параметра => ptInput Тип данных => uftVarchar Значение => 9C25EFB95C99AC734EFD128CF42502C0
16.04.12 11:58:42.226 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALL_RESULT_ID Тип параметра => ptInput Тип данных => uftVarchar Значение => NULL
16.04.12 11:58:42.226 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => FIRM_ID Тип параметра => ptInput Тип данных => uftVarchar Значение => C49DF004D660BBAF434839044848F5B8
16.04.12 11:58:42.226 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CREATOR_ID Тип параметра => ptInput Тип данных => uftVarchar Значение => AFC88D99BDB9B49D44F617EE9B0A74F0
16.04.12 11:58:42.226 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => DATE_CREATE Тип параметра => ptInput Тип данных => uftTimestamp Значение => 16.04.2012 11:58:42
16.04.12 11:58:42.226 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_ID Тип параметра => ptInput Тип данных => uftVarchar Значение => NULL
16.04.12 11:58:42.226 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_PHONE Тип параметра => ptInput Тип данных => uftVarchar Значение => 2904021
16.04.12 11:58:42.226 I> SipReceive|5860 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_DIVERSION Тип параметра => ptInput Тип данных => uftVarchar Значение => NULL
